Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2018-04-15 00:00:00+00:00,2018-04-21 00:00:00+00:00,585.2569166666666,360.53641666666664,154.72008333333332,38.50633333333333,36.85491666666666,82.33441666666666,0.805,382.28899999999993,723.0095833333332,481.46441666666664,-0.3345833333333333,962.2300833333333,0.0,3770.4741666666664,0.15538420153984076,0.0953838432892705,0.04112464677829415,0.01024955205695867,0.009817999674709957,0.02185656235310463,0.0002146845119698143,0.10155345841108776,0.19159612009055643,0.12787356534645444,-8.932762590845421e-05,0.25484203164832103,0.0
2018-04-22 00:00:00+00:00,2018-04-28 00:00:00+00:00,686.4619999999999,413.21075,152.8300833333333,45.237583333333326,39.95441666666667,81.99066666666666,2.18725,383.31325,821.4744166666667,453.8134166666666,-0.2730833333333333,866.96725,0.0,3922.0626666666667,0.1754385231076658,0.10591888650168961,0.039101707737611714,0.0116046756529974,0.010227032661030214,0.020948290236345115,0.0005622352293639857,0.09806125688940785,0.20673075710219768,0.11612485036908704,-6.627302941340785e-05,0.2217126765396095,0.0
2018-04-29 00:00:00+00:00,2018-05-05 00:00:00+00:00,604.7078333333333,431.6895833333333,156.89691666666667,51.41525,40.545583333333326,87.25633333333333,3.4661666666666666,383.3735,742.63625,424.413,-0.3119166666666666,1089.1599166666665,0.0,3947.3875,0.15318806913259905,0.1110626579478139,0.03986567774226313,0.013095450792951172,0.010301405444651829,0.022169791810307,0.0008819793793060428,0.09745147746666001,0.18625685878143225,0.10746501080618598,-7.916188764693005e-05,0.27585283057132226,0.0
2018-05-06 00:00:00+00:00,2018-05-12 00:00:00+00:00,674.0905833333333,538.27375,149.59899999999996,48.23341666666666,38.59875,87.796,3.4201666666666664,383.66366666666664,770.4939999999999,390.89425,-0.4264166666666666,1094.3798333333332,0.0,4095.837583333333,0.1644892341003072,0.13091008412626978,0.03669336608109468,0.011814290892526657,0.009461569901642871,0.021487454070107843,0.0008388013790158143,0.09393293763703899,0.1872933666479407,0.09577225504224618,-0.0001050265231316019,0.2678059711801087,0.0
2018-05-13 00:00:00+00:00,2018-05-19 00:00:00+00:00,708.21825,561.71075,154.845,50.70441666666667,39.19633333333333,82.828,3.774666666666666,382.9185833333333,542.592,449.67783333333324,-0.22624999999999998,1015.23275,0.0,3948.02875,0.1792743252574667,0.14302040445663253,0.039321157571245755,0.012894176357999599,0.009945257505867128,0.021042708317415313,0.0009575320932929144,0.09723863217752295,0.13708721520102504,0.11390866149309782,-5.8197044766261694e-05,0.2566750914564279,0.0
2018-05-20 00:00:00+00:00,2018-05-26 00:00:00+00:00,678.5211666666665,511.1044999999999,159.19649999999996,51.654666666666664,39.43725,81.42433333333332,3.263916666666666,383.1816666666666,601.0818333333333,420.5666666666666,-0.07408333333333335,1081.3345,0.0,3964.065833333333,0.1714534820533382,0.13037840147001684,0.04031113119669115,0.013090371515673386,0.009971938215982643,0.020612171785269716,0.0008266415314650286,0.09695615467107115,0.15004767762248608,0.10609902068098752,-1.6469575759834775e-05,0.2722405499628251,0.0
2018-05-27 00:00:00+00:00,2018-06-02 00:00:00+00:00,737.2521666666667,380.6384166666666,164.30675,57.25058333333333,39.63475,78.76641666666666,2.963833333333333,370.20225,678.2483333333332,441.92766666666665,0.03408333333333333,1179.50475,0.0,4098.091416666666,0.18100343053325743,0.09381972208751754,0.040322542498803605,0.0140473442409918,0.009729364834519628,0.019324274560744713,0.0007264595312600285,0.09083938510255019,0.1628261082030908,0.10817466069352541,1.3119620459988744e-05,0.28709446587914805,0.0
2018-06-03 00:00:00+00:00,2018-06-09 00:00:00+00:00,756.1149999999999,523.23925,163.97166666666666,63.94933333333333,40.26208333333333,68.10141666666665,3.3014166666666664,383.03649999999993,713.3731666666666,461.51941666666664,-0.10866666666666665,1216.9713333333332,0.0,4367.683583333333,0.17328107637279028,0.12032092444544473,0.037584699336856896,0.01466364481656183,0.009228776899722114,0.015581350623571728,0.0007563968256119714,0.08778961823901145,0.1625878510241933,0.10570837967014565,-2.4169310413262015e-05,0.27852513327711104,0.0
2018-06-10 00:00:00+00:00,2018-06-16 00:00:00+00:00,715.1891666666667,391.5863333333333,160.23466666666667,63.76333333333333,40.61283333333333,62.989083333333326,2.949333333333333,383.1005833333333,1097.9081666666666,445.1338333333333,-0.6477499999999999,1202.4186666666665,0.0,4553.6675,0.15820705515580127,0.08868012991788414,0.03555486872312704,0.014142299874845329,0.008994786810699486,0.013921796007315215,0.0006535861008357286,0.0848552512615448,0.23563349300448472,0.09772241768277919,-0.00015025345794566139,0.26463138935988867,0.0
2018-06-17 00:00:00+00:00,2018-06-23 00:00:00+00:00,764.4341666666667,458.2222499999999,161.63775,61.021499999999996,39.75066666666667,70.08358333333332,2.9629166666666666,382.522,1044.3655833333332,414.0056666666666,-0.3723333333333333,1131.2898333333333,0.0,4508.675166666666,0.17044937093996232,0.10319588826382399,0.03620043632172425,0.013654215839725915,0.008893561143744658,0.015640048852760272,0.0006632387181382999,0.0855864780032417,0.22719976200472103,0.0922807760055721,-8.151053406203091e-05,0.2510781250488267,0.0
2018-06-24 00:00:00+00:00,2018-06-30 00:00:00+00:00,771.9575833333332,519.5096666666666,162.91841666666664,60.04066666666667,39.365333333333325,62.67516666666666,2.3476666666666666,381.0681666666666,1139.5283333333332,387.3929166666666,-0.38358333333333333,1129.3665833333332,0.0,4641.265416666666,0.16649209301853254,0.11190417794126939,0.03514417641172183,0.012950444094939343,0.0084933151028075,0.013541247336410185,0.0005062649668241,0.08219371272425605,0.24559109848227428,0.08362144841825657,-8.446265906154349e-05,0.24282146985863523,0.0
2018-07-01 00:00:00+00:00,2018-07-07 00:00:00+00:00,726.1944999999998,374.8834166666666,165.46766666666664,59.7135,35.55766666666666,71.04983333333332,1.7904166666666665,380.38958333333323,1568.9103333333333,434.2428333333333,-0.53675,1160.49875,0.0,4967.526166666666,0.1489068993045997,0.07730294654706028,0.03369834885089073,0.01214891944132697,0.007236697239530829,0.014367489293722743,0.00036239712425974283,0.0774467440313945,0.30994446726725183,0.08764043656566299,-0.0001097437292258306,0.23333763595834908,0.0
2018-07-08 00:00:00+00:00,2018-07-14 00:00:00+00:00,614.1108333333333,349.54291666666666,162.18,61.987333333333325,37.19675,75.77908333333333,2.689583333333333,381.62541666666664,2051.8839999999996,437.04124999999993,-0.44416666666666665,1439.560583333333,0.0,5588.125916666666,0.11014437890766839,0.0630188825357397,0.029056328110550013,0.011092433959287098,0.0066627603206513425,0.013564729631715214,0.0004809782579377857,0.0683477896032624,0.36658462303904027,0.07811412349547296,-8.04748927659035e-05,0.2575304818524246,0.0
2018-07-15 00:00:00+00:00,2018-07-21 00:00:00+00:00,648.4541666666667,370.0420833333333,162.19591666666662,63.709083333333325,37.32308333333333,72.68241666666665,3.245583333333333,381.0405833333333,1959.754,440.6988333333333,-0.525,1362.95225,0.0,5476.09,0.1184339051625558,0.06792739041688504,0.029679115239163285,0.011642739405147044,0.006829407603651672,0.013288180550182457,0.0005944719647658714,0.0696969048521983,0.35761081404833794,0.08023949284173218,-9.483330058841563e-05,0.24894285808177058,0.0
2018-07-22 00:00:00+00:00,2018-07-28 00:00:00+00:00,684.65275,431.966,163.31366666666665,65.04408333333333,38.45516666666666,73.2195,3.450833333333333,381.713,2361.6309166666665,497.8159166666666,-0.42308333333333337,1091.319,0.0,5759.711583333333,0.11940277332812439,0.07506718392674146,0.028464916548056284,0.0113410545168923,0.006710149122044329,0.012768457470286142,0.0006013188898854571,0.06653372761316487,0.4080196312055388,0.08618650662104843,-7.10084614519652e-05,0.1907861654157781,0.0
2018-07-29 00:00:00+00:00,2018-08-04 00:00:00+00:00,633.5383333333333,439.50125,164.36425,59.78691666666666,38.748916666666666,76.69516666666665,2.7184999999999997,381.2344166666666,2206.5789166666664,462.0005833333333,-0.3795833333333334,1213.3030833333332,0.0,5628.935083333333,0.1127675824245851,0.07839694580426573,0.0292546041381544,0.010638763159621558,0.006897328374058399,0.013641366232605256,0.00048417918822479995,0.06786125153323512,0.3915841014283502,0.08204100743849903,-6.484814018554431e-05,0.2152880474237984,0.0
2018-08-05 00:00:00+00:00,2018-08-11 00:00:00+00:00,647.2549166666666,401.6861666666666,163.12466666666666,60.18766666666666,39.03941666666667,67.20583333333333,2.9722499999999994,381.0474166666666,2300.80175,455.93541666666664,-0.5669166666666666,1180.7295833333333,0.0,5665.4015,0.11489557980219753,0.07208442504418365,0.028891577414545684,0.010648536162305029,0.006914208333389185,0.011904789629774442,0.0005270756426001001,0.06745089376531742,0.40406337097208966,0.08049686521246002,-0.00010059337164763707,0.20837459714180456,0.0
