Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_TWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2018-04-15 00:00:00+00:00,2018-04-21 00:00:00+00:00,0.5852569166666666,0.3605364166666666,0.1547200833333333,0.03850633333333333,0.03685491666666666,0.08233441666666666,0.000805,0.38228899999999993,0.7230095833333332,0.48146441666666656,-0.00033458333333333327,0.9622300833333333,0.0,3.7704741666666655,0.1553842015398407,0.0953838432892705,0.0411246467782941,0.0102495520569586,0.0098179996747099,0.0218565623531046,0.0002146845119698,0.1015534584110877,0.1915961200905564,0.1278735653464544,-8.932762590845421e-05,0.254842031648321,0.0
2018-04-22 00:00:00+00:00,2018-04-28 00:00:00+00:00,0.6864619999999999,0.41321075,0.1528300833333333,0.045237583333333324,0.039954416666666666,0.08199066666666666,0.00218725,0.38331325,0.8214744166666667,0.45381341666666664,-0.0002730833333333333,0.8669672500000001,0.0,3.9220626666666663,0.1754385231076658,0.1059188865016896,0.0391017077376117,0.0116046756529974,0.0102270326610302,0.0209482902363451,0.0005622352293639,0.0980612568894078,0.2067307571021976,0.116124850369087,-6.627302941340785e-05,0.2217126765396095,0.0
2018-04-29 00:00:00+00:00,2018-05-05 00:00:00+00:00,0.6047078333333332,0.4316895833333333,0.15689691666666666,0.05141525,0.04054558333333333,0.08725633333333332,0.0034661666666666664,0.3833735,0.74263625,0.424413,-0.0003119166666666666,1.0891599166666666,0.0,3.9473874999999996,0.153188069132599,0.1110626579478139,0.0398656777422631,0.0130954507929511,0.0103014054446518,0.022169791810307,0.000881979379306,0.09745147746666,0.1862568587814322,0.1074650108061859,-7.916188764693005e-05,0.2758528305713222,0.0
2018-05-06 00:00:00+00:00,2018-05-12 00:00:00+00:00,0.6740905833333333,0.53827375,0.14959899999999995,0.04823341666666666,0.03859875,0.08779600000000001,0.0034201666666666664,0.38366366666666657,0.7704939999999999,0.39089425,-0.00042641666666666663,1.0943798333333332,0.0,4.095837583333333,0.1644892341003072,0.1309100841262697,0.0366933660810946,0.0118142908925266,0.0094615699016428,0.0214874540701078,0.0008388013790158,0.0939329376370389,0.1872933666479407,0.0957722550422461,-0.0001050265231316,0.2678059711801087,0.0
2018-05-13 00:00:00+00:00,2018-05-19 00:00:00+00:00,0.70821825,0.5617107499999999,0.154845,0.05070441666666667,0.039196333333333326,0.082828,0.003774666666666666,0.3829185833333333,0.542592,0.4496778333333333,-0.0002262499999999999,1.01523275,0.0,3.9480287499999998,0.1792743252574667,0.1430204044566325,0.0393211575712457,0.0128941763579995,0.0099452575058671,0.0210427083174153,0.0009575320932929,0.0972386321775229,0.137087215201025,0.1139086614930978,-5.8197044766261694e-05,0.2566750914564279,0.0
2018-05-20 00:00:00+00:00,2018-05-26 00:00:00+00:00,0.6785211666666665,0.5111045,0.15919649999999996,0.051654666666666654,0.03943725,0.08142433333333332,0.003263916666666666,0.38318166666666664,0.6010818333333333,0.4205666666666666,-7.408333333333331e-05,1.0813344999999999,0.0,3.964065833333333,0.1714534820533382,0.1303784014700168,0.0403111311966911,0.0130903715156733,0.0099719382159826,0.0206121717852697,0.000826641531465,0.0969561546710711,0.150047677622486,0.1060990206809875,-1.6469575759834775e-05,0.2722405499628251,0.0
2018-05-27 00:00:00+00:00,2018-06-02 00:00:00+00:00,0.7372521666666667,0.3806384166666666,0.16430675,0.057250583333333334,0.039634749999999996,0.07876641666666666,0.002963833333333333,0.37020225,0.6782483333333332,0.44192766666666666,3.40833333333333e-05,1.17950475,0.0,4.098091416666666,0.1810034305332574,0.0938197220875175,0.0403225424988036,0.0140473442409918,0.0097293648345196,0.0193242745607447,0.00072645953126,0.0908393851025501,0.1628261082030908,0.1081746606935254,1.3119620459988744e-05,0.287094465879148,0.0
2018-06-03 00:00:00+00:00,2018-06-09 00:00:00+00:00,0.7561149999999999,0.5232392499999999,0.16397166666666665,0.06394933333333333,0.04026208333333333,0.06810141666666665,0.0033014166666666665,0.38303649999999995,0.7133731666666666,0.46151941666666657,-0.0001086666666666666,1.2169713333333332,0.0,4.367683583333333,0.1732810763727902,0.1203209244454447,0.0375846993368568,0.0146636448165618,0.0092287768997221,0.0155813506235717,0.0007563968256119,0.0877896182390114,0.1625878510241933,0.1057083796701456,-2.416931041326201e-05,0.278525133277111,0.0
2018-06-10 00:00:00+00:00,2018-06-16 00:00:00+00:00,0.7151891666666667,0.3915863333333333,0.16023466666666666,0.06376333333333332,0.04061283333333333,0.06298908333333332,0.0029493333333333333,0.3831005833333333,1.0979081666666666,0.44513383333333334,-0.0006477499999999999,1.2024186666666665,0.0,4.5536674999999995,0.1582070551558012,0.0886801299178841,0.035554868723127,0.0141422998748453,0.0089947868106994,0.0139217960073152,0.0006535861008357,0.0848552512615448,0.2356334930044847,0.0977224176827791,-0.0001502534579456,0.2646313893598886,0.0
2018-06-17 00:00:00+00:00,2018-06-23 00:00:00+00:00,0.7644341666666666,0.45822224999999994,0.16163775000000002,0.061021500000000006,0.03975066666666667,0.07008358333333332,0.002962916666666666,0.382522,1.0443655833333332,0.4140056666666666,-0.0003723333333333333,1.1312898333333332,0.0,4.508675166666666,0.1704493709399623,0.1031958882638239,0.0362004363217242,0.0136542158397259,0.0088935611437446,0.0156400488527602,0.0006632387181382,0.0855864780032417,0.227199762004721,0.0922807760055721,-8.151053406203091e-05,0.2510781250488267,0.0
2018-06-24 00:00:00+00:00,2018-06-30 00:00:00+00:00,0.7719575833333332,0.5195096666666665,0.16291841666666665,0.060040666666666666,0.03936533333333332,0.06267516666666666,0.0023476666666666667,0.38106816666666665,1.1395283333333333,0.38739291666666664,-0.00038358333333333327,1.1293665833333333,0.0,4.641265416666666,0.1664920930185325,0.1119041779412693,0.0351441764117218,0.0129504440949393,0.0084933151028075,0.0135412473364101,0.0005062649668241,0.082193712724256,0.2455910984822742,0.0836214484182565,-8.446265906154349e-05,0.2428214698586352,0.0
2018-07-01 00:00:00+00:00,2018-07-07 00:00:00+00:00,0.7261944999999999,0.37488341666666664,0.16546766666666665,0.0597135,0.03555766666666666,0.07104983333333333,0.0017904166666666663,0.38038958333333317,1.5689103333333332,0.4342428333333333,-0.0005367499999999999,1.16049875,0.0,4.967526166666666,0.1489068993045997,0.0773029465470602,0.0336983488508907,0.0121489194413269,0.0072366972395308,0.0143674892937227,0.0003623971242597,0.0774467440313945,0.3099444672672518,0.0876404365656629,-0.0001097437292258,0.233337635958349,0.0
2018-07-08 00:00:00+00:00,2018-07-14 00:00:00+00:00,0.6141108333333333,0.34954291666666665,0.16218000000000002,0.061987333333333325,0.03719675,0.07577908333333333,0.0026895833333333333,0.3816254166666666,2.051884,0.43704124999999994,-0.0004441666666666666,1.439560583333333,0.0,5.588125916666666,0.1101443789076683,0.0630188825357397,0.02905632811055,0.011092433959287,0.0066627603206513,0.0135647296317152,0.0004809782579377,0.0683477896032624,0.3665846230390402,0.0781141234954729,-8.04748927659035e-05,0.2575304818524246,0.0
2018-07-15 00:00:00+00:00,2018-07-21 00:00:00+00:00,0.6484541666666667,0.3700420833333333,0.1621959166666666,0.06370908333333332,0.037323083333333326,0.07268241666666665,0.003245583333333333,0.3810405833333333,1.959754,0.4406988333333333,-0.0005250000000000001,1.36295225,0.0,5.47609,0.1184339051625558,0.067927390416885,0.0296791152391632,0.011642739405147,0.0068294076036516,0.0132881805501824,0.0005944719647658,0.0696969048521983,0.3576108140483379,0.0802394928417321,-9.483330058841564e-05,0.2489428580817705,0.0
2018-07-22 00:00:00+00:00,2018-07-28 00:00:00+00:00,0.6846527499999999,0.431966,0.16331366666666663,0.06504408333333334,0.038455166666666665,0.07321949999999999,0.003450833333333333,0.381713,2.3616309166666665,0.49781591666666664,-0.0004230833333333333,1.091319,0.0,5.759711583333333,0.1194027733281243,0.0750671839267414,0.0284649165480562,0.0113410545168923,0.0067101491220443,0.0127684574702861,0.0006013188898854,0.0665337276131648,0.4080196312055388,0.0861865066210484,-7.10084614519652e-05,0.1907861654157781,0.0
2018-07-29 00:00:00+00:00,2018-08-04 00:00:00+00:00,0.6335383333333333,0.43950125,0.16436425,0.05978691666666666,0.03874891666666667,0.07669516666666665,0.0027185,0.38123441666666663,2.2065789166666665,0.46200058333333327,-0.0003795833333333334,1.2133030833333331,0.0,5.6289350833333325,0.1127675824245851,0.0783969458042657,0.0292546041381544,0.0106387631596215,0.0068973283740583,0.0136413662326052,0.0004841791882247,0.0678612515332351,0.3915841014283502,0.082041007438499,-6.484814018554431e-05,0.2152880474237984,0.0
2018-08-05 00:00:00+00:00,2018-08-11 00:00:00+00:00,0.6472549166666667,0.4016861666666666,0.16312466666666667,0.06018766666666666,0.03903941666666667,0.06720583333333333,0.002972249999999999,0.3810474166666666,2.30080175,0.4559354166666666,-0.0005669166666666666,1.1807295833333333,0.0,5.6654015,0.1148955798021975,0.0720844250441836,0.0288915774145456,0.010648536162305,0.0069142083333891,0.0119047896297744,0.0005270756426001,0.0674508937653174,0.4040633709720896,0.08049686521246,-0.0001005933716476,0.2083745971418045,0.0
2018-08-12 00:00:00+00:00,2018-08-18 00:00:00+00:00,0.6449616666666665,0.37240424999999994,0.16019308333333332,0.06257883333333333,0.03908216666666667,0.06412758333333334,0.003111333333333333,0.37685775,1.981166,0.3972068333333333,-0.0005148333333333333,1.3645905833333332,0.0,5.419481583333333,0.1190396265205156,0.0689023257540521,0.029585365086053,0.011557626435137,0.0072179235773703,0.0118293787987833,0.0005747468223753,0.0695892429577305,0.3652990567280401,0.0732873111597866,-9.32787336078992e-05,0.2517933643069596,0.0
2018-08-19 00:00:00+00:00,2018-08-25 00:00:00+00:00,0.6638974166666666,0.3994493333333333,0.15613375,0.05802558333333333,0.03976266666666666,0.06646633333333332,0.003257833333333333,0.37737950000000003,1.6623545,0.4112040833333333,-0.00042075,1.316143,0.0,5.127112333333333,0.129741507848755,0.0780901711490319,0.0305431611301166,0.0113646435190061,0.0077750303515492,0.012967080209977,0.0006370380271652,0.0737743399849033,0.3224561802137425,0.0803429349064838,-8.181176965470772e-05,0.2575308475611316,0.0
2018-08-26 00:00:00+00:00,2018-09-01 00:00:00+00:00,0.6629843333333332,0.4839030833333333,0.16324324999999998,0.06311874999999999,0.03960291666666667,0.06051266666666665,0.003144083333333333,0.37822216666666664,1.2553444166666665,0.38599,-0.0004894999999999999,1.3054065833333333,0.0,4.78114175,0.1390509522814821,0.1018116670811451,0.0342120300159839,0.0132439115376932,0.0083025236804319,0.0126664785736494,0.0006589011079862,0.079269367732369,0.2616763773489717,0.0807655702522138,-0.0001037654005789,0.2726711659467095,0.0
