Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share,bev
2022-06-12 00:00:00+00:00,2022-06-18 00:00:00+00:00,969.9629166666670,653.0090833333330,146.49841666666700,49.28775,30.144416666666700,41.184416666666700,2.906833333333330,381.6495833333330,1146.9918333333300,270.1144166666670,19.653666666666700,915.9533333333330,0.0,4313.1925,0.2243973294525490,0.15377686122783500,0.03405741565474500,0.011437173218447200,0.007030717603314210,0.009587805783785990,0.0006770276337137570,0.08896921531110930,0.2639759008252680,0.062348376512412100,0.004611079160792640,0.21268250017995800,0.0,626156
2022-06-19 00:00:00+00:00,2022-06-25 00:00:00+00:00,933.2241666666670,315.87066666666700,143.64316666666700,48.43625,31.03033333333330,40.95558333333330,1.4805,381.15908333333300,1815.7395833333300,296.17050000000000,9.28275,987.6519166666670,0.0,4806.691416666670,0.1957843253362330,0.06964896578451160,0.030262969253547100,0.0102088773975209,0.006526835387639330,0.008622955731807390,0.0003285381948300220,0.08049875354612200,0.3691465619022060,0.06183333121843330,0.0019506311793571600,0.20779255204925500,0.0,630780
2022-06-26 00:00:00+00:00,2022-07-02 00:00:00+00:00,1034.6901666666700,530.3084166666670,142.73708333333300,54.748416666666700,35.285916666666700,44.27558333333330,0.3369166666666670,380.7564166666670,1694.7477500000000,313.27233333333300,14.828583333333300,887.3203333333330,0.0,4933.318583333330,0.2111242530170730,0.10905067205287300,0.029187826481218500,0.011165530295714100,0.0071981392559454700,0.008996295629354160,7.5026915656965E-05,0.07762632732828090,0.34068573240836600,0.06337430301462690,0.0029505811812464300,0.1797698529587160,0.0,635404
2022-07-03 00:00:00+00:00,2022-07-09 00:00:00+00:00,990.0930833333330,578.9405,155.393,58.522500000000000,36.1095,39.2225,1.603333333333330,381.1188333333330,1214.8360833333300,300.61766666666700,19.111916666666700,896.09825,0.0,4459.621416666670,0.22232153296799800,0.1335099284314230,0.03513062704568110,0.013249683786931000,0.008158373048577190,0.0088614471025934,0.00036287357237744300,0.086101008960028,0.268735277752118,0.0670698905476151,0.004406333898876310,0.20039336018088300,0.0,640028
2022-07-10 00:00:00+00:00,2022-07-16 00:00:00+00:00,972.6460833333330,358.27325000000000,150.44500000000000,57.19475,35.17816666666670,38.995916666666700,1.4017500000000000,380.94991666666700,2151.2085833333300,327.95475,14.658916666666700,693.3865000000000,0.0,4995.3585,0.1951278554724360,0.07192730098316640,0.0301640959132341,0.011469191790434800,0.007050539287174540,0.007814096588232490,0.0002811251435602,0.07636831591772320,0.4292759122511400,0.0655657519813602,0.002929332099521470,0.1395068545281600,0.0,644652
2022-07-17 00:00:00+00:00,2022-07-23 00:00:00+00:00,899.0950833333330,552.7195833333330,149.95666666666700,56.8245,35.76975,38.674166666666700,1.3006666666666700,380.42183333333300,2192.7759166666700,343.26875,15.75075,716.7885000000000,0.0,5207.56475,0.1728749367549650,0.10699371753455400,0.028835483959169600,0.010922544530273800,0.006884953166759510,0.007441880405300770,0.00025069359272612900,0.07324782123343120,0.4191427427506290,0.06577819163967030,0.003064018894342370,0.1386319060035250,0.0,649277
2022-07-24 00:00:00+00:00,2022-07-30 00:00:00+00:00,821.5142500000000,433.0570833333330,149.27591666666700,59.30450000000000,33.8145,36.97233333333330,2.052,380.18825,2180.305083333330,331.69675,14.990333333333300,736.0829166666670,0.0,4998.605166666670,0.16480943281717500,0.08661901005683850,0.029913701926313300,0.011883556787401900,0.006777687637880990,0.007404097125306030,0.00040992948184607100,0.0761750895652407,0.4349778701510740,0.06623801494544590,0.0029494951396669,0.14826138928908300,0.0,653901
2022-07-31 00:00:00+00:00,2022-08-06 00:00:00+00:00,788.1260833333330,378.2270833333330,150.13875,56.93425,35.269,32.96541666666670,2.72475,379.2200000000000,2328.49,316.47533333333300,16.628833333333300,973.3532500000000,0.0,5264.2015,0.15040521389646300,0.07172874791206650,0.028608563452356300,0.010860191300863500,0.006723319364135440,0.006280142375438640,0.0005190070155208290,0.07225108547001870,0.4420014815730610,0.060053151853869000,0.0031707840560590400,0.18443772561230900,0.0,658525
2022-08-07 00:00:00+00:00,2022-08-13 00:00:00+00:00,845.5075833333330,349.04000000000000,151.76875000000000,59.22158333333330,33.821666666666700,32.38433333333330,2.302833333333330,380.59558333333300,2377.655,304.8505,25.356666666666700,847.6800833333330,0.0,5262.975083333330,0.16109219070854500,0.06664043842635640,0.02890228083287500,0.011302534579420200,0.006442504032219540,0.0061607080174128,0.0004391035929354140,0.07247613088063560,0.45092913922609800,0.05780112315847840,0.004866996921858730,0.16110512987220200,0.0,663149
2022-08-14 00:00:00+00:00,2022-08-20 00:00:00+00:00,882.7766666666670,365.28191666666700,151.003,63.662,34.53791666666670,32.94541666666670,2.3059166666666700,380.1708333333330,2305.35175,352.1769166666670,31.56158333333330,986.7613333333330,0.0,5421.37425,0.1635298309594390,0.0679789806130159,0.0279430955506479,0.01177405464461930,0.006386978177181360,0.0060917270091339600,0.00042683661272731400,0.07034400192213540,0.4235791838394220,0.06476044418349820,0.005849186244306860,0.18240890506287200,0.0,667773
