Date,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_MWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2023-06-22 00:00:00-07:00,165267.75,88763.5,20110.5,6335.75,5303.833333333333,8556.5,83.58333333333333,54404.08333333333,154264.16666666666,75975.75,-340.74999999999983,25157.083333333332,0.0,558400.3333333333,0.2959664243275882,0.15896032774574517,0.03601448423204141,0.011346250390251679,0.009498263193491409,0.015323235838565047,0.00014968353051365182,0.0974284578387907,0.27626087854532083,0.1360596429920947,-0.0006102252804290349,0.045052056439794395,0.0
2023-06-23 00:00:00-07:00,161850.3333333333,86466.5,19868.25,6710.0,5328.333333333333,8710.0,86.41666666666666,54327.25,148117.75,73088.91666666666,725.0833333333333,32577.416666666664,0.0,548976.1666666666,0.2948221492311293,0.1575050161558319,0.036191461863705685,0.012222752839604148,0.009705946554449693,0.0158658982463416,0.000157414241116114,0.0989610356490886,0.26980725028439306,0.1331367755187915,0.0013207920076676067,0.059342132946269374,0.0
2023-06-24 00:00:00-07:00,156820.25,68178.25,19845.416666666664,6484.833333333333,5303.333333333333,8521.166666666666,78.0,54345.33333333333,129995.41666666666,71624.0,1880.6666666666665,35682.08333333333,0.0,514694.8333333333,0.30468588344744085,0.1324634435485882,0.03855763722775534,0.012599375228493,0.010303840236722796,0.01655576492089649,0.0001515461103326923,0.10558748565897785,0.2525679456014227,0.1391581872624199,0.0036539451046882472,0.06932667868889299,0.0
2023-06-25 00:00:00-07:00,152485.91666666666,88455.83333333333,19846.583333333332,6673.166666666666,5213.083333333333,8660.25,76.25,54339.666666666664,129208.25,70352.91666666666,-38.58333333333333,4337.0,0.0,494100.1666666666,0.3086133682070538,0.17902409126894311,0.04016712535683554,0.013505696044762852,0.01055066094897762,0.01752731649216876,0.00015432093559976539,0.10997702557612306,0.2615021380617493,0.14238593996291574,-7.808807998108346e-05,0.008777572428802392,0.0
2023-06-26 00:00:00-07:00,168450.91666666666,104034.75,19779.75,6417.75,5009.166666666666,8058.333333333333,90.33333333333333,54368.08333333333,144643.41666666666,75033.16666666666,1087.4166666666665,16254.416666666666,0.0,562270.6666666666,0.29959044042845323,0.1850261024939353,0.03517834234046237,0.011413986858049386,0.008908817343011551,0.014331769041244669,0.0001606580934923394,0.09669379278781512,0.25724873311311514,0.13344670301136108,0.0019339736734147017,0.02890852685420782,0.0
2023-06-27 00:00:00-07:00,165939.91666666666,89226.25,20815.166666666664,7167.0,4873.916666666666,7832.333333333333,75.41666666666666,54375.83333333333,162135.5,77431.91666666666,1833.1666666666667,33996.0,0.0,579540.0833333333,0.2863303530486315,0.1539604465092363,0.03591669888809819,0.012366702849572817,0.00840997336824991,0.013514739633338563,0.00013013192501352725,0.09382583689566483,0.27976580854847405,0.13360925135894397,0.0031631404270138926,0.058660308368086715,0.0
2023-06-28 00:00:00-07:00,167873.0,105169.91666666666,21604.166666666664,7962.083333333333,4778.666666666666,8407.166666666666,100.75,54342.666666666664,179317.8333333333,76246.83333333333,-493.7499999999999,8963.833333333332,0.0,589134.1666666666,0.2849486746793671,0.17851607090065788,0.03667104691772247,0.013514889788828522,0.008111338532111389,0.014270377008066923,0.0001710136768506325,0.09224158051151336,0.30437520598731754,0.1294218492957886,-0.0008380943220347373,0.01521526647155925,0.0
2023-06-29 00:00:00-07:00,163383.91666666666,68208.5,21488.5,7908.0,4924.0,8710.833333333332,60.33333333333333,54343.666666666664,222823.0833333333,73662.16666666666,1283.5833333333335,34918.58333333333,0.0,624167.8333333333,0.2617627951029197,0.10927910148098523,0.03442743898743047,0.01266966924227378,0.007888903812462834,0.01395591516918393,9.666203561168244e-05,0.08706579186634365,0.3569922566232854,0.1180166018381274,0.0020564714565286532,0.0559442211990525,0.0
2023-06-30 00:00:00-07:00,163588.91666666666,40599.33333333333,21381.0,7909.0,5211.666666666666,8683.0,53.666666666666664,54311.75,278196.4166666666,76111.08333333333,990.6666666666667,56078.666666666664,0.0,676839.0833333333,0.2416954349932265,0.05998373074643912,0.03158948785094045,0.011685199916425238,0.007700008458435898,0.012828750900786489,7.929014146518578e-05,0.08024322374015784,0.4110229794895857,0.11245078070624616,0.0014636664623262868,0.0828537654629627,0.0
2023-07-01 00:00:00-07:00,161670.0833333333,42346.33333333333,21392.916666666664,7194.166666666666,5315.166666666666,9466.916666666666,59.666666666666664,54288.416666666664,265524.5833333333,76148.75,-1843.0833333333333,63423.75,0.0,669131.75,0.24161173540686615,0.06328549397533943,0.03197115764820107,0.010751495003288465,0.007943378365571005,0.014148060776770294,8.917028173699224e-05,0.08113262697019931,0.3968195849820806,0.11380232667184004,-0.0027544401133757787,0.09478514507793122,0.0
